image_name,serial_number_of_system_during_year,basin_of_origin,name,date-dd-mm-yyyy,time-utc,predicted_lat,predicted_long,predicted_class,gt_class,lat_error,long_error,distance_from_closest_gt
2018_05_24_3DIMG_24MAY2018_2030_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,3,AS,AS-E3-2018,24-05-2018,2030,15.054591,54.5704,VSCS,VSCS,0.0,0.14374542,15.43517932
2018_05_24_3DIMG_24MAY2018_2100_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,3,AS,AS-E3-2018,24-05-2018,2100,15.089514,54.534466,VSCS,VSCS,0.0349226,0.17967987,19.67912144
2018_05_24_3DIMG_24MAY2018_2130_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,3,AS,AS-E3-2018,24-05-2018,2130,15.089514,54.534466,VSCS,VSCS,0.034916878,0.10780716,12.20722529
2018_05_24_3DIMG_24MAY2018_2200_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,3,AS,AS-E3-2018,24-05-2018,2200,15.054591,54.534466,VSCS,VSCS,0.06983948,0.07187271,10.94756666
2018_05_24_3DIMG_24MAY2018_2230_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,3,AS,AS-E3-2018,24-05-2018,2230,15.019662,54.462593,ESCS,VSCS,0.13967991,0.14374542,21.8952064
2018_05_24_3DIMG_24MAY2018_2300_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,3,AS,AS-E3-2018,24-05-2018,2300,15.054591,54.49853,VSCS,VSCS,0.10475063,0.03593445,12.26993084
2018_05_24_3DIMG_24MAY2018_2330_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,3,AS,AS-E3-2018,24-05-2018,2330,15.019662,54.462593,VSCS,VSCS,0.13967991,0.035938263,16.00376836
2018_05_25_3DIMG_25MAY2018_0000_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0000,14.949787,54.462593,VSCS,VSCS,0.20955467,0.035938263,23.61880329
2018_05_25_3DIMG_25MAY2018_0300_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0300,15.298928,54.462593,ESCS,ESCS,0.069758415,0.035938263,8.661418737
2018_05_25_3DIMG_25MAY2018_0430_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0430,15.508131,54.42666,ESCS,ESCS,0.06968689,0.0,7.748828583
2018_05_25_3DIMG_25MAY2018_0500_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0500,15.577818,54.39072,ESCS,ESCS,0.10448551,0.0,11.61825882
2018_05_25_3DIMG_25MAY2018_0530_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0530,15.682303,54.31885,ESCS,ESCS,0.0,0.0718689,7.693976891
2018_05_25_3DIMG_25MAY2018_0600_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0600,15.717119,54.42666,ESCS,ESCS,0.069615364,0.035938263,8.643696576
2018_05_25_3DIMG_25MAY2018_0630_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0630,15.717119,54.42666,ESCS,ESCS,0.13920593,0.10780716,19.30455248
2018_05_25_3DIMG_25MAY2018_0700_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0700,15.891111,54.354786,ESCS,ESCS,0.0,0.07187271,7.686461484
2018_05_25_3DIMG_25MAY2018_0730_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0730,15.925891,54.39072,ESCS,ESCS,0.06954193,0.10780716,13.87918675
2018_05_25_3DIMG_25MAY2018_0800_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0800,16.030195,54.42666,ESCS,ESCS,0.034755707,0.14374542,15.83961043
2018_05_25_3DIMG_25MAY2018_0830_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0830,16.134443,54.42666,ESCS,ESCS,0.034744263,0.21561813,23.35507024
2018_05_25_3DIMG_25MAY2018_0900_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0900,16.308067,54.39072,ESCS,ESCS,0.1388874,0.21561432,27.71941309
2018_05_25_3DIMG_25MAY2018_0930_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,0930,16.342773,54.282913,ESCS,ESCS,0.13886261,0.10780716,19.25714215
2018_05_25_3DIMG_25MAY2018_1000_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1000,16.273355,54.21104,ESCS,ESCS,0.0,0.03593445,3.835642304
2018_05_25_3DIMG_25MAY2018_1030_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1030,16.342773,54.21104,ESCS,ESCS,0.06941795,0.10780716,13.85473307
2018_05_25_3DIMG_25MAY2018_1100_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1100,16.308067,54.175106,ESCS,ESCS,0.0,0.07187271,7.67033359
2018_05_25_3DIMG_25MAY2018_1130_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1130,16.342773,53.995426,ESCS,ESCS,0.034700394,0.07187271,8.58433307
2018_05_25_3DIMG_25MAY2018_1200_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1200,16.412167,53.995426,ESCS,ESCS,0.034692764,0.07187271,8.582732765
2018_05_25_3DIMG_25MAY2018_1230_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1230,16.412167,53.923553,ESCS,ESCS,0.034692764,0.14374542,15.81166
2018_05_25_3DIMG_25MAY2018_1300_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1300,16.412167,53.923553,ESCS,ESCS,0.0,0.14374542,15.332487
2018_05_25_3DIMG_25MAY2018_1330_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1330,16.377474,53.815746,ESCS,ESCS,0.034692764,0.25155258,27.10990895
2018_05_25_3DIMG_25MAY2018_1400_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1400,16.446854,53.88762,ESCS,ESCS,0.03468132,0.10780716,12.12565897
2018_05_25_3DIMG_25MAY2018_1430_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1430,16.412167,53.85168,ESCS,ESCS,0.06936836,0.14374542,17.16094118
2018_05_25_3DIMG_25MAY2018_1500_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1500,16.481535,53.85168,ESCS,ESCS,0.0,0.107810974,11.49545951
2018_05_25_3DIMG_25MAY2018_1530_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1530,16.58554,53.815746,ESCS,ESCS,0.10400581,0.14374542,19.19734615
2018_05_25_3DIMG_25MAY2018_1600_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1600,16.550879,53.743874,ESCS,ESCS,0.034662247,0.21561813,23.30117426
2018_05_25_3DIMG_25MAY2018_1630_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1630,16.134443,53.88762,ESCS,ESCS,0.4510975,0.07187271,50.74251793
2018_05_25_3DIMG_25MAY2018_1700_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1700,16.654846,53.77981,ESCS,ESCS,0.06930542,0.10780716,13.83239185
2018_05_25_3DIMG_25MAY2018_1730_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1730,17.277441,52.845474,ESCS,ESCS,0.6572437,1.0421448,132.7707635
2018_05_25_3DIMG_25MAY2018_1800_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1800,16.654846,53.743874,VSCS,ESCS,0.034643173,0.10780716,12.11254621
2018_05_25_3DIMG_25MAY2018_1830_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1830,16.724127,53.672,ESCS,ESCS,0.0,0.17967987,19.13438502
2018_05_25_3DIMG_25MAY2018_1900_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1900,16.758757,53.52826,ESCS,ESCS,0.0346241,0.25155258,27.05623538
2018_05_25_3DIMG_25MAY2018_1930_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,1930,16.79338,53.70794,ESCS,ESCS,0.10383415,0.03593445,12.16270042
2018_05_25_3DIMG_25MAY2018_2000_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,2000,16.238636,53.600132,ESCS,ESCS,0.69317627,0.0718689,77.45726909
2018_05_25_3DIMG_25MAY2018_2030_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,2030,17.00099,53.600132,VSCS,ESCS,0.0,0.03593445,3.821113822
2018_05_25_3DIMG_25MAY2018_2100_L1C_SGP_V01R00_B3_event3_ESCS_AS.png,3,AS,AS-E3-2018,25-05-2018,2100,17.03557,53.600132,VSCS,ESCS,0.06913757,0.035938263,8.584560062
2018_05_26_3DIMG_26MAY2018_0000_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,3,AS,AS-E3-2018,26-05-2018,0000,17.208368,53.31264,VSCS,VSCS,0.0,0.14374542,15.26825085
2018_05_26_3DIMG_26MAY2018_0300_L1C_SGP_V01R00_B3_event3_SCS_AS.png,3,AS,AS-E3-2018,26-05-2018,0300,17.897915,53.240772,SCS,SCS,0.4824047,0.10780716,54.84371842
2018_05_26_3DIMG_26MAY2018_0330_L1C_SGP_V01R00_B3_event3_SCS_AS.png,3,AS,AS-E3-2018,26-05-2018,0330,17.69133,53.276707,SCS,SCS,0.20682526,0.07187271,24.22689898
2018_05_26_3DIMG_26MAY2018_0400_L1C_SGP_V01R00_B3_event3_SCS_AS.png,3,AS,AS-E3-2018,26-05-2018,0400,17.69133,53.204834,SCS,SCS,0.17233658,0.10780716,22.31088437
2018_05_26_3DIMG_26MAY2018_0430_L1C_SGP_V01R00_B3_event3_SCS_AS.png,3,AS,AS-E3-2018,26-05-2018,0430,17.725779,53.240772,SCS,SCS,0.13783073,0.0718689,17.11363674
2018_05_26_3DIMG_26MAY2018_0500_L1C_SGP_V01R00_B3_event3_SCS_AS.png,3,AS,AS-E3-2018,26-05-2018,0500,17.725779,53.276707,SCS,SCS,0.10336304,0.03593445,12.10757959
2018_05_26_3DIMG_26MAY2018_0530_L1C_SGP_V01R00_B3_event3_SCS_AS.png,3,AS,AS-E3-2018,26-05-2018,0530,17.932322,53.31264,SCS,SCS,0.20654297,0.0718689,24.19375825
2018_05_26_3DIMG_26MAY2018_0600_L1C_SGP_V01R00_B3_event3_SCS_AS.png,3,AS,AS-E3-2018,26-05-2018,0600,17.897915,53.31264,SCS,SCS,0.10326195,0.10780716,16.18786977
2018_05_26_3DIMG_26MAY2018_0900_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,0900,18.310352,53.025154,CS,CS,0.20609665,0.07187271,24.14164243
2018_05_26_3DIMG_26MAY2018_0930_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,0930,18.413307,53.061092,CS,CS,0.2746849,0.03593445,30.77832437
2018_05_26_3DIMG_26MAY2018_1000_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1000,18.24168,52.917347,CS,CS,0.10305786,0.10780716,16.15608639
2018_05_26_3DIMG_26MAY2018_1030_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1030,18.138622,52.80954,CS,CS,0.068712234,0.21561432,24.02651911
2018_05_26_3DIMG_26MAY2018_1100_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1100,18.138622,52.95328,CS,CS,0.10305786,0.07187271,13.74650208
2018_05_26_3DIMG_26MAY2018_1130_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1130,18.172981,52.845474,CS,CS,0.06869888,0.17967987,20.4587926
2018_05_26_3DIMG_26MAY2018_1200_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1200,18.069883,52.80954,CS,CS,0.24046898,0.17967987,32.79099409
2018_05_26_3DIMG_26MAY2018_1230_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1230,18.172981,52.845474,CS,CS,0.17169571,0.14374542,24.39045476
2018_05_26_3DIMG_26MAY2018_1300_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1300,18.310352,52.80954,CS,CS,0.034324646,0.10780716,12.00254793
2018_05_26_3DIMG_26MAY2018_1330_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1330,18.413307,52.845474,CS,CS,0.0,0.07187271,7.582717879
2018_05_26_3DIMG_26MAY2018_1400_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1400,18.481909,52.95328,CS,CS,0.06860161,0.03593445,8.517970743
2018_05_26_3DIMG_26MAY2018_1430_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1430,18.5162,52.845474,CS,CS,0.06858826,0.07187271,10.75256853
2018_05_26_3DIMG_26MAY2018_1500_L1C_SGP_V01R00_B3_event3_CS_AS.png,3,AS,AS-E3-2018,26-05-2018,1500,18.550484,52.917347,CS,CS,0.03428459,0.0,3.812272656
2018_05_26_3DIMG_26MAY2018_1800_L1C_SGP_V01R00_B3_event3_DD_AS.png,3,AS,AS-E3-2018,26-05-2018,1800,18.413307,52.557987,DD,DD,0.13717651,0.25155258,30.60124753
2018_05_27_3DIMG_27MAY2018_0000_L1C_SGP_V01R00_B3_event3_D_AS.png,3,AS,AS-E3-2018,27-05-2018,0000,19.029718,52.378307,D,D,0.06837845,0.21561432,23.9107173
2018_05_29_3DIMG_29MAY2018_0600_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,0600,18.756039,92.12349,D,D,0.23983955,0.03593445,26.93636736
2018_05_29_3DIMG_29MAY2018_0630_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,0630,18.687548,92.446915,D,D,0.17134857,0.17967987,26.86226826
2018_05_29_3DIMG_29MAY2018_0700_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,0700,18.61903,92.55472,D,D,0.0,0.25154877,26.50701287
2018_05_29_3DIMG_29MAY2018_0730_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,0730,18.61903,92.446915,D,D,0.034261703,0.071876526,8.477502202
2018_05_29_3DIMG_29MAY2018_0800_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,0800,18.687548,92.48285,D,D,0.034248352,0.0,3.808242994
2018_05_29_3DIMG_29MAY2018_0830_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,0830,18.824501,92.446915,D,D,0.06846237,0.03593445,8.500710632
2018_05_29_3DIMG_29MAY2018_0859_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,0859,18.927141,92.3391,D,D,0.10264015,0.2515564,28.82338715
2018_05_29_3DIMG_29MAY2018_0929_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,0929,18.85872,92.48285,D,D,0.0,0.17967987,18.90695987
2018_05_29_3DIMG_29MAY2018_0959_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,0959,18.892935,92.3391,D,DD,0.03420639,0.35935974,37.9932019
2018_05_29_3DIMG_29MAY2018_1030_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,1030,18.927141,92.55472,DD,DD,0.10257721,0.2515564,28.80569527
2018_05_29_3DIMG_29MAY2018_1059_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,1059,18.927141,92.91408,DD,DD,0.10257721,0.107803345,16.0808434
2018_05_29_3DIMG_29MAY2018_1130_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,1130,19.029718,93.20157,DD,DD,0.10251236,0.28749084,32.29004212
2018_05_29_3DIMG_29MAY2018_1200_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,1200,18.995533,93.1297,DD,DD,0.17085457,0.14374542,24.27155321
2018_05_29_3DIMG_29MAY2018_1800_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,1800,20.25556,93.6328,DD,DD,0.44157028,0.035942078,49.24372737
2018_05_29_3DIMG_29MAY2018_1830_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,1830,20.25556,94.06403,DD,DD,0.33955765,0.28749084,48.238873
2018_05_29_3DIMG_29MAY2018_1900_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,1900,20.425058,94.35152,DD,DD,0.37314415,0.3952942,58.50105631
2018_05_29_3DIMG_29MAY2018_1930_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,1930,20.526667,94.27965,DD,DD,0.3728962,0.21561432,47.16604634
2018_05_29_3DIMG_29MAY2018_2000_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,2000,20.594368,94.35152,DD,DD,0.33880806,0.17967987,42.06987002
2018_05_29_3DIMG_29MAY2018_2030_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,2030,20.594368,94.5312,D,D,0.16930962,0.25154877,32.26087099
2018_05_29_3DIMG_29MAY2018_2100_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,2100,20.797289,94.49526,D,D,0.23676682,0.0718689,27.36831209
2018_05_29_3DIMG_29MAY2018_2130_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,2130,20.864868,94.56714,D,D,0.20282936,0.035942078,22.86109991
2018_05_29_3DIMG_29MAY2018_2200_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,2200,21.067421,94.67494,D,D,0.3039322,0.03593445,34.00120008
2018_05_29_3DIMG_29MAY2018_2230_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,2230,20.898647,95.14211,D,D,0.033769608,0.3234253,33.80275683
2018_05_29_3DIMG_29MAY2018_2330_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,29-05-2018,2330,21.303381,95.10617,D,D,0.16850471,0.0718689,20.16352279
2018_05_30_3DIMG_30MAY2018_0000_L1C_SGP_V01R00_B3_event4_DD_BOB.png,4,BOB,BOB-E4-2018,30-05-2018,0000,21.303381,95.0343,D,D,0.033685684,0.17967987,18.98950103
2018_05_30_3DIMG_30MAY2018_0300_L1C_SGP_V01R00_B3_event4_D_BOB.png,4,BOB,BOB-E4-2018,30-05-2018,0300,22.008947,95.89677,D,D,0.20123482,0.107810974,24.98806408
2018_06_10_3DIMG_10JUN2018_0600_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,0600,22.176422,91.22509,D,D,0.13383484,0.28749084,33.12029082
2018_06_10_3DIMG_10JUN2018_0630_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,0630,22.443962,91.40477,D,D,0.10026741,0.03593445,11.74537556
2018_06_10_3DIMG_10JUN2018_0700_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,0700,22.410547,91.3329,D,D,0.06685257,0.107803345,13.34638988
2018_06_10_3DIMG_10JUN2018_0730_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,0730,22.377125,91.440704,D,D,0.03342247,0.0,3.71640911
2018_06_10_3DIMG_10JUN2018_0800_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,0800,22.443962,91.368835,D,D,0.0,0.0718689,7.386130711
2018_06_10_3DIMG_10JUN2018_0830_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,0830,22.410547,91.440704,D,D,0.03341484,0.0,3.71556076
2018_06_10_3DIMG_10JUN2018_0900_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,0900,22.510765,91.440704,D,D,0.0,0.03593445,3.691284257
2018_06_10_3DIMG_10JUN2018_0930_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,0930,22.477367,91.3329,D,D,0.06678772,0.0718689,10.47160701
2018_06_10_3DIMG_10JUN2018_1000_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1000,22.477367,91.15322,D,D,0.06678772,0.25154877,26.88579376
2018_06_10_3DIMG_10JUN2018_1030_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1030,22.510765,91.29696,D,D,0.10014343,0.107810974,15.70212289
2018_06_10_3DIMG_10JUN2018_1100_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1100,22.443962,91.189156,D,D,0.20031166,0.21561432,31.40753037
2018_06_10_3DIMG_10JUN2018_1130_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1130,22.510765,91.11728,D,D,0.13350868,0.28749084,33.04049213
2018_06_10_3DIMG_10JUN2018_1200_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1200,22.510765,91.009476,D,D,0.20021439,0.3952942,46.28239674
2018_06_10_3DIMG_10JUN2018_1230_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1230,22.577536,91.15322,D,D,0.13344383,0.25154877,29.7754148
2018_06_10_3DIMG_10JUN2018_1300_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1300,22.644274,91.3329,D,D,0.10004616,0.0,11.12462518
2018_06_10_3DIMG_10JUN2018_1330_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1330,22.677631,91.261024,D,D,0.06668854,0.071876526,10.45676802
2018_06_10_3DIMG_10JUN2018_1400_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1400,22.477367,91.29696,D,D,0.33360863,0.035942078,37.2785126
2018_06_10_3DIMG_10JUN2018_1430_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1430,22.71098,91.11728,D,D,0.09999657,0.21562195,24.74754804
2018_06_10_3DIMG_10JUN2018_1500_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1500,22.844292,91.15322,D,D,0.0,0.1437378,14.72926599
2018_06_10_3DIMG_10JUN2018_1530_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1530,22.644274,91.081345,D,D,0.20001793,0.21561432,31.36163206
2018_06_10_3DIMG_10JUN2018_1600_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1600,22.844292,91.22509,D,D,0.06660843,0.0718689,10.44355134
2018_06_10_3DIMG_10JUN2018_1630_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1630,22.944191,91.11728,D,D,0.0,0.17967987,18.39881171
2018_06_10_3DIMG_10JUN2018_1700_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1700,22.944191,90.97354,D,D,0.0,0.32341766,33.11723147
2018_06_10_3DIMG_10JUN2018_1730_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1730,23.044014,91.04541,D,D,0.099823,0.25154877,28.0391068
2018_06_10_3DIMG_10JUN2018_1800_L1C_SGP_V01R00_B3_event5_D_BOB.png,5,BOB,BOB-E5-2018,10-06-2018,1800,22.9109,90.97354,D,D,0.09984779,0.32341766,34.92489042
2018_07_21_3DIMG_21JUL2018_0300_L1C_SGP_V01R00_B3_event6_D_BOB.png,6,BOB,BOB-E6-2018,21-07-2018,0300,21.101152,87.77524,D,D,0.13497353,0.14374542,21.16176766
2018_07_21_3DIMG_21JUL2018_0330_L1C_SGP_V01R00_B3_event6_D_BOB.png,6,BOB,BOB-E6-2018,21-07-2018,0330,21.033682,87.77524,D,D,0.0,0.14374542,14.91875668
2018_07_21_3DIMG_21JUL2018_0400_L1C_SGP_V01R00_B3_event6_D_BOB.png,6,BOB,BOB-E6-2018,21-07-2018,0400,21.236002,87.81117,D,D,0.10112572,0.0718689,13.48945014
2018_07_21_3DIMG_21JUL2018_0430_L1C_SGP_V01R00_B3_event6_D_BOB.png,6,BOB,BOB-E6-2018,21-07-2018,0430,21.269695,87.70336,D,D,0.10110283,0.107810974,15.85156536
2018_07_21_3DIMG_21JUL2018_0500_L1C_SGP_V01R00_B3_event6_D_BOB.png,6,BOB,BOB-E6-2018,21-07-2018,0500,21.269695,87.55962,D,D,0.033693314,0.25154877,26.33648019
2018_07_21_3DIMG_21JUL2018_0530_L1C_SGP_V01R00_B3_event6_D_BOB.png,6,BOB,BOB-E6-2018,21-07-2018,0530,21.303381,87.52368,D,D,0.033676147,0.17967987,18.98510873
2018_07_21_3DIMG_21JUL2018_0600_L1C_SGP_V01R00_B3_event6_D_BOB.png,6,BOB,BOB-E6-2018,21-07-2018,0600,21.471687,87.55962,D,D,0.10095978,0.1437378,18.63886355
2018_07_21_3DIMG_21JUL2018_0900_L1C_SGP_V01R00_B3_event6_DD_BOB.png,6,BOB,BOB-E6-2018,21-07-2018,0900,21.337057,87.70336,DD,DD,0.1346302,0.107803345,18.67247429
2018_07_21_3DIMG_21JUL2018_0930_L1C_SGP_V01R00_B3_event6_DD_BOB.png,6,BOB,BOB-E6-2018,21-07-2018,0930,21.6398,87.63149,DD,DD,0.10084343,0.107810974,15.81117855
